-7.923206882537137119e-02,-4.263521617257225865e-02
-5.330963356082901727e-02,-4.373594293170135483e-02
-3.006085438669434118e-02,-4.968918706121279449e-02
-2.151047468506010751e-02,-5.564426183955638316e-02
-2.179979497206396832e-02,-6.070947091944504936e-02
-2.588869311855011152e-02,-6.185437330789038402e-02
-2.733463993952824078e-02,-6.104818230772787735e-02
-2.515037682446200074e-02,-5.863688833604445427e-02
-2.118182044926313415e-02,-5.313831910751643656e-02
-1.752934934653371454e-02,-4.720094914005765196e-02
-1.534056716851734878e-02,-4.197018547191410515e-02
-1.543153572392866324e-02,-4.079887644127994095e-02
-1.600037205286813924e-02,-4.455525920227938752e-02
-1.435175970117509234e-02,-4.922092108324545301e-02
-1.145300481031892581e-02,-5.110054448768044238e-02
-8.065818158962817508e-03,-4.772160216173161607e-02
-4.047359677157905643e-03,-4.084610963576730536e-02
-1.908951881710730780e-03,-3.366134466222239774e-02
-8.688822346741975752e-04,-2.779754797629230278e-02
8.358464648635125990e-04,-2.396508991251650178e-02
1.204169769735980193e-03,-2.033703722580896406e-02
2.297225417908398820e-03,-1.579151135303509187e-02
5.634814083522244818e-03,-1.109574649074141113e-02
1.035749171055888249e-02,-5.739195363421443000e-03
1.733917008979352081e-02,2.556315043032441085e-04
2.369632030143902640e-02,6.684650185552507701e-03
2.877242551965125336e-02,1.353654426593403279e-02
3.233732876198576467e-02,2.009438931043080329e-02
3.607922023041552212e-02,2.417339322587104544e-02
4.324606819706273975e-02,2.476213877488364634e-02
5.055738296568632745e-02,2.337553131051989599e-02
5.789981297812736571e-02,2.410097955796376701e-02
6.404872392588223384e-02,3.105517564296610480e-02
6.686974281695504119e-02,4.272463034716193070e-02
6.984380639784124045e-02,5.482841296100145895e-02
7.398752258970658913e-02,6.097932384599856481e-02
7.761600204148608184e-02,5.956636219277444688e-02
8.156960672479811325e-02,5.619502896180431778e-02
8.610645021148871647e-02,5.525825012851856566e-02
9.034282785284133976e-02,5.886421626069176377e-02
9.672942628597652748e-02,6.459633843421838661e-02
1.045689158714600275e-01,6.808234634215717951e-02
1.126435798002456551e-01,6.928798306679699592e-02
1.214434621239061929e-01,6.863577716509244864e-02
1.291474497117799936e-01,6.659422504406359300e-02
1.343399874379891668e-01,6.364454961810300793e-02
1.366724320044557239e-01,5.830833415158436644e-02
1.355406910269540410e-01,5.165557461959351809e-02
1.305192395834948726e-01,4.489370283170947273e-02
1.219420848618795461e-01,3.801097799515931741e-02
1.102217469022994251e-01,3.174400077687303257e-02
9.575231516339459403e-02,2.438353578235166047e-02
8.062091653940103853e-02,1.615721615786881726e-02
6.845414841711935927e-02,8.771566585664709176e-03
5.793759812281358557e-02,1.533754377448137219e-03
4.909818890126613211e-02,-5.317010127374260930e-03
3.972456647564912013e-02,-1.238183636616967467e-02
2.714660377613268075e-02,-2.049980319220034986e-02
1.379887945951815791e-02,-2.894482288948853344e-02
-9.285793895819187144e-04,-3.436527095647599894e-02
-1.514574278427243195e-02,-3.573443779379670282e-02
-2.593247909548472563e-02,-3.463203963637874472e-02
-3.473878247792454299e-02,-3.265609478854929193e-02
-4.012796071977076107e-02,-3.242723849989447016e-02
-4.214779884760515988e-02,-3.388204540145246801e-02
-4.386410004671800061e-02,-3.539473268574595127e-02
-4.389615376667139329e-02,-3.539012495413611237e-02
-4.385226415338634026e-02,-3.484784402961196154e-02
-4.311115387486691430e-02,-3.402343075106166459e-02
-4.040204990813207192e-02,-3.213546565693795043e-02
-3.776603943778381045e-02,-2.811544229958270330e-02
-3.441651897784230724e-02,-1.991501300499836508e-02
-3.266252665643541719e-02,-1.027867147791914661e-02
-3.329131908373995224e-02,-3.507735458035668094e-03
-3.333384859135724021e-02,-3.127387653380392027e-03
-3.175720230132762778e-02,-1.121345819865597962e-02
-2.756241224379425356e-02,-2.524421480381660449e-02
-2.301478856174083223e-02,-3.913936668563491872e-02
-2.201279370252708784e-02,-4.952460377856188894e-02
-2.598319915878392547e-02,-5.375799606242266659e-02
-3.378582268207439010e-02,-5.046854281293099154e-02
-4.119412942414869827e-02,-4.296835689983494189e-02
-4.463409424284191934e-02,-3.270721044412260720e-02
-4.141366234988040629e-02,-2.303914119723094595e-02
-3.448375853167752469e-02,-1.592769841432681993e-02
-2.635738596760081598e-02,-1.134197531417302160e-02
-2.043608965544130990e-02,-9.652944358971002337e-03
-2.206980303724350237e-02,-9.546213621265451851e-03
-2.779601959961311430e-02,-1.091247557889827961e-02
-3.569516205356305927e-02,-1.102884618270258583e-02
-4.355865339482441201e-02,-7.591388262327962433e-03
-4.824846324960679195e-02,-5.010095211817190523e-04
-5.115855466425939246e-02,8.306959511210278146e-03
-5.328518856619744032e-02,1.343741813340732297e-02
-5.522282297143110003e-02,1.214063668345167352e-02
-5.595939581725196260e-02,5.790041188315311373e-03
-5.546467309839331339e-02,-5.032362781852488210e-04
-5.429699405317228028e-02,-1.277898501217120944e-03
-5.238738719404484323e-02,5.686056968781112719e-03
-5.108060290491740069e-02,1.994215039529328298e-02
-4.979652205820216115e-02,3.602879730309552220e-02
-4.640572238282453937e-02,4.870493174936357805e-02
-4.180060469669305556e-02,5.437939707371630682e-02
-3.842731968027507383e-02,5.217659375395473920e-02
-3.824167224954228006e-02,4.549581497750954107e-02
-4.432423887732892670e-02,3.702904297427533215e-02
-5.359964071773880290e-02,2.736909896898506028e-02
-6.064161578759701132e-02,1.600902077030373974e-02
-6.435771152977395881e-02,2.665854617726744376e-03
-6.422566771318419243e-02,-1.137035516375648446e-02
-6.244132331049624673e-02,-2.442117765568413770e-02
-6.188193184549518888e-02,-3.585603885186491868e-02
-6.217207979866888612e-02,-4.619088205933119529e-02
-6.258430682644489096e-02,-5.604690900988144181e-02
-6.233126730970767887e-02,-6.313959288082122978e-02
-5.966602215170688228e-02,-6.684270117030051417e-02
-5.544934922542309880e-02,-6.845788951121009602e-02
-5.144084541276684741e-02,-6.832957287215771225e-02
-4.952600447385827054e-02,-6.816328667574421407e-02
-5.339759340418122335e-02,-6.831655588907895038e-02
-6.094521186751448993e-02,-6.558174949957071287e-02
-6.742159072141648557e-02,-5.803825472294212029e-02
-7.105592565048157727e-02,-4.500131558608194693e-02
-6.845369731817541048e-02,-2.126697233633495152e-02
-5.901576303352405739e-02,2.121530057695668325e-02
-4.430452365277148113e-02,9.170851863994994302e-02
-2.564066537574297144e-02,1.956551638284916850e-01
-6.005844557714710985e-03,3.180470830468936638e-01
1.119819779473179948e-02,4.222427061881913191e-01
2.416917515534103278e-02,4.661054622939591052e-01
3.269679431853336066e-02,4.161694440941049455e-01
3.727322565949756777e-02,2.823562421079188201e-01
3.896705792023544279e-02,1.072680722330674463e-01
3.671873730228644717e-02,-5.503137834725561200e-02
3.235910239905544217e-02,-1.552936085189283999e-01
2.762644661703780521e-02,-1.895584329212546271e-01
2.100654463084841717e-02,-1.742765062328713865e-01
1.337118505276083461e-02,-1.385933437206244567e-01
2.582932957090884000e-03,-1.099551790078235058e-01
-1.172305890969741957e-02,-9.261485551015152806e-02
-2.644645785132761218e-02,-8.593243793825602883e-02
-4.013164523706878178e-02,-8.312769312229803531e-02
-5.051667887618766645e-02,-7.815638576109233682e-02
-5.782815646084399352e-02,-7.089397539246417024e-02
-6.324713066884307677e-02,-6.251345223880884483e-02
-6.713800362342886574e-02,-5.515096289846185829e-02
-6.928786994090471718e-02,-5.049872307731954890e-02
-6.891333500189014694e-02,-4.899657691836827728e-02
-6.721402901120296369e-02,-4.820949844225734526e-02
-6.430997185854656073e-02,-4.546742943847327523e-02
-6.265161042210351527e-02,-4.040875441086311248e-02
-6.258575656748992244e-02,-3.438884664659657558e-02
-6.216713684600734535e-02,-3.018949068320668158e-02
-6.295063984894376519e-02,-2.967885794787170767e-02
-6.149149431259594289e-02,-3.178099986406537902e-02
-5.296490461772716124e-02,-3.326590057717544735e-02
-2.936534921193778569e-02,-3.331460669758630477e-02
2.138364130642430791e-02,-3.280902192276739099e-02
1.111102013087903739e-01,-3.267433655511545187e-02
2.279372766376968062e-01,-3.366910714409055566e-02
3.326628413089987579e-01,-3.368817147402382306e-02
3.822487185725976788e-01,-3.034762286842389994e-02
3.416595376472192913e-01,-2.421920939502546916e-02
2.220667733878040617e-01,-1.735412414514318075e-02
7.982244789129706863e-02,-1.187093723074117424e-02
-2.709691122997145291e-02,-8.923104605385905747e-03
-7.301159060330079942e-02,-6.790744284486647381e-03
-6.774812427569204543e-02,-2.783369278208640100e-03
-4.239515167494316283e-02,3.708350298023087993e-03
-2.603333505036809631e-02,1.284100253574847576e-02
-2.278668941152307142e-02,2.277897504754691077e-02
-2.692898005921030846e-02,3.104148649732133003e-02
-3.294129690711024294e-02,3.756124369429784254e-02
-3.660935424564741580e-02,4.282988971257964406e-02
-3.843095931795720982e-02,4.691935448493963351e-02
-3.840215977576237616e-02,4.992514774633173558e-02
-3.666752988891765208e-02,5.196729541056784030e-02
-3.491363432985876425e-02,5.236432077652784789e-02
-3.229111364233629156e-02,5.456756473799874441e-02
-2.725481516190259024e-02,6.233843906719629957e-02
-2.091641682336650016e-02,7.387887106259177772e-02
-1.408540409953075619e-02,8.535449226231076048e-02
-9.201400596923196840e-03,9.163331827580906142e-02
-8.070147650362707870e-03,8.803857505046658316e-02
-8.666571809842062851e-03,7.665818476830565942e-02
-8.135806390937668289e-03,6.323579948753152435e-02
-4.566865650548891480e-03,4.986776870356301322e-02
1.008765821277295745e-03,3.729787718754849768e-02
8.977080533067258866e-03,2.514475853624275475e-02
1.776036541051481676e-02,1.330830216143393495e-02
2.620464847183748627e-02,2.623504977507120414e-03
3.584658501994943125e-02,-5.231720044526932088e-03
4.316501469521949463e-02,-1.022187809955258340e-02
4.974200079988089912e-02,-1.427613667383695675e-02
5.787847454733828501e-02,-1.743446525483056259e-02
6.388216860357770477e-02,-1.976735093129874249e-02
6.978230815737980486e-02,-2.154553951354197874e-02
7.351577625971224272e-02,-2.368409445949246767e-02
7.316343659883264849e-02,-2.625009812288507660e-02
7.357756098987701388e-02,-2.848282659488338836e-02
7.464781859845219525e-02,-2.880805068024735668e-02
7.763110574626899685e-02,-2.630343509857048512e-02
8.397469614554603501e-02,-2.305511998008864805e-02
9.183119777203116452e-02,-2.192274141097714721e-02
1.015495968472119037e-01,-2.445316739623860924e-02
1.108964603805065868e-01,-2.641585935171933408e-02
1.184201226062528978e-01,-2.338014776626028829e-02
1.236488186191631589e-01,-1.688770811248579973e-02
1.268304416766626308e-01,-1.121181933386898935e-02
1.312940995101487540e-01,-1.302954430366553250e-02
1.353675596690302185e-01,-2.556775262669151033e-02
1.392029595539118758e-01,-4.129898163700025659e-02
1.410455028300857672e-01,-5.217509660421227463e-02
1.386629434308663811e-01,-5.548875876098793847e-02
1.342981576957468226e-01,-5.145329728129579422e-02
1.276003867144702153e-01,-4.509888824773534977e-02
1.190985699699433353e-01,-4.020742175349189401e-02
1.082845779897891741e-01,-3.643090729053716226e-02
9.514621066055360676e-02,-3.332967405167486935e-02
7.870544917748217850e-02,-2.993563203213968002e-02
5.890399389408543934e-02,-2.455175908009688684e-02
3.793348404337490432e-02,-1.819974003134763874e-02
1.647163354129307228e-02,-1.104595758420045745e-02
-2.472181287980938086e-03,-4.260811478549880044e-03
-1.876049646725560377e-02,-1.585672381238692735e-03
-3.314552626599294449e-02,-2.544180289265886470e-03
-4.594003135122751158e-02,-5.110769826860603673e-03
-5.594423027928216441e-02,-6.580911893880729037e-03
-6.163258058861571798e-02,-2.736241688128508102e-03
-6.269483054369694164e-02,8.407520158672066729e-03
-6.099926912653111377e-02,2.427590794811811808e-02
-6.076803260006069518e-02,4.241014210268532342e-02
-6.110358052040242016e-02,5.918794281262770157e-02
-6.276084352569923086e-02,7.031079035048004577e-02
-6.269496698602099183e-02,7.543111152509757167e-02
-5.920786759708365765e-02,7.339195629771091967e-02
-5.716302422580989834e-02,6.572588342346714907e-02
-5.651413258749289625e-02,5.523608280878988808e-02
-5.908036689319770551e-02,4.260836621738435526e-02
-6.426771172124240428e-02,3.016372819514338138e-02
-6.648422077071206027e-02,1.878657922409107672e-02
-6.512318016931549491e-02,7.801313407712080934e-03
-6.069118396828821621e-02,-2.514010040296910890e-03
-5.447145414877327396e-02,-1.343185715582419573e-02
-4.916137913833183021e-02,-2.651484524835134166e-02
-4.496111114505490364e-02,-4.124630747310879808e-02
-4.101070859112042333e-02,-5.594577928910179215e-02
-3.778662466326144359e-02,-6.750566054525480864e-02
-3.619997317495890488e-02,-7.432937767126282513e-02
-3.598585796271547982e-02,-7.497366910189780242e-02
-3.714007036980100651e-02,-7.000441323233785873e-02
-3.820322470469076498e-02,-6.240540375315613286e-02
-3.741458291091530330e-02,-5.399289061339082596e-02
-3.576510462019742015e-02,-4.848875093096922245e-02
-3.457091731743970608e-02,-4.781883387196558116e-02
-3.285942306337760743e-02,-5.034872757444690261e-02
-3.185114041115193195e-02,-5.144835630913342783e-02
-3.248480200346293145e-02,-4.432289362280761313e-02
-3.300851326781584216e-02,-2.108190119441041149e-02
-3.534327932812247886e-02,2.756793388657540617e-02
-3.916431736744997727e-02,1.071895818800382844e-01
-4.251255577766174104e-02,2.151514577035354148e-01
-4.498291989903631383e-02,3.282247542314484789e-01
-4.611618151718000630e-02,4.105346651979904782e-01
-4.574596579921750422e-02,4.256432346056012728e-01
-4.505375617750208284e-02,3.522838486943450365e-01
-4.538794314613732450e-02,2.128853357008912428e-01
-4.574588553139737057e-02,4.826690076381119632e-02
-4.667266413275104192e-02,-9.387195427563943539e-02
-4.692165046578061771e-02,-1.776222539461392025e-01
-4.767610582085698989e-02,-2.030183930953072813e-01
-5.108679062939095600e-02,-1.861274979767617577e-01
-5.477266936380176948e-02,-1.534746614106362872e-01
-5.821037786363840449e-02,-1.236423508903670143e-01
-5.937903072011311428e-02,-1.023832059588537791e-01
-5.721165373632911000e-02,-8.957128739016470553e-02
-5.395081069414631170e-02,-7.937147722141241202e-02
-5.123008573935241422e-02,-7.065181830155142784e-02
-5.100067074111853255e-02,-6.460475742109916819e-02
-5.264043002793401815e-02,-6.128226779915514622e-02
-5.581010087547730314e-02,-6.108729669538920382e-02
-5.879998154655701609e-02,-6.265072665926504913e-02
-5.811044008422153878e-02,-6.475841161366062415e-02
-5.364718850196344146e-02,-6.548565963288296987e-02
-4.580425830526649311e-02,-6.283371950220138780e-02
-3.654662626106722906e-02,-5.777588134120058283e-02
-2.689415238025345475e-02,-5.043592210263955072e-02
-1.788581827326420071e-02,-4.207719861298839931e-02
-8.651547536472663918e-03,-3.554355640068914551e-02
1.722217619585247319e-03,-3.188145133709970741e-02
1.020724522912786619e-02,-3.154528855558202949e-02
1.758902217398948878e-02,-3.445692606597854091e-02
2.334954756264764897e-02,-3.815614551392707693e-02
2.648857791737970618e-02,-4.041265294948150066e-02
2.703053669378426699e-02,-4.074157531168467322e-02
2.205732754476115789e-02,-3.954956220101252945e-02
9.340965137426267967e-03,-3.757155079173386814e-02
-1.020054522139877094e-02,-3.486049283511138963e-02
-3.279477644549472215e-02,-2.961759716302391626e-02
-5.310868321343543974e-02,-1.987475734012256190e-02
-6.627283523426585887e-02,-7.197441188751617369e-03
-7.267651899482552302e-02,4.499452674590996917e-03
-7.443644778503881454e-02,1.073417254344630027e-02
-7.373574202483426654e-02,1.011967461608305995e-02
-7.391544756642487446e-02,6.140369793201531923e-03
-7.395527960809072932e-02,5.357670671771033039e-03
-7.395468482555703216e-02,1.189430446160895036e-02
-7.530607329682507955e-02,2.347898264638850069e-02
-7.604048577961819433e-02,3.544855064132074879e-02
-7.725510687028008805e-02,4.248234173172714401e-02
-7.760527393483071523e-02,4.287494173021814958e-02
-7.570269513077940160e-02,4.058367858108324205e-02
-7.394878415401232030e-02,3.872768845356929640e-02
-7.189898199884184327e-02,3.994718953013028789e-02
-6.910136736701119609e-02,4.400740203152653934e-02
-5.857956329699801068e-02,4.763336143087657654e-02
-2.819932144824491976e-02,5.061186742229689672e-02
3.446581771149284656e-02,5.263689001269536427e-02
1.410475027948120963e-01,5.360172138785539164e-02
2.711747556986844332e-01,5.519019102774651298e-02
3.785130227703979444e-01,5.685659719146668456e-02
4.189272412758748843e-01,5.593607263277790981e-02
3.621648577041761685e-01,5.207985433271004883e-02
2.299563036532514260e-01,4.430826907719265934e-02
8.512486034921121214e-02,3.277420064316083348e-02
-1.969929723137047936e-02,2.117917430902148054e-02
-6.647741346012900343e-02,9.660283116515934465e-03
-6.796019301201083884e-02,-1.014384517074224269e-03
-5.401246796152389673e-02,-1.070356445918983594e-02
-4.708859305022506520e-02,-2.057080159376852360e-02
-4.663560303944018492e-02,-2.861700239155370168e-02
-4.823330300284266875e-02,-3.491571766587216186e-02
-4.936171161576891064e-02,-3.941944899612274261e-02
-4.924769203610033369e-02,-4.155674842394550816e-02
-4.828640944350476999e-02,-4.134102530397296832e-02
-4.570996463121872883e-02,-3.907933027069503823e-02
-4.229566058063967404e-02,-3.597594075448504874e-02
-3.727268305918718383e-02,-3.412725288722724681e-02
-3.251222543708420093e-02,-3.539045910022404345e-02
-3.039578858237694872e-02,-3.724123936791332717e-02
-2.991311693570196384e-02,-3.634581145169005212e-02
-3.092885959668762591e-02,-3.138093839756801728e-02
-3.316447519669211974e-02,-2.368101211923038379e-02
-3.458899434249735477e-02,-1.791522953618937194e-02
-3.478078411625994820e-02,-1.725214681212264289e-02
-3.366655298343380204e-02,-2.188568195475836670e-02
-2.905114199960741328e-02,-2.838224262975824752e-02
-2.213623791714567496e-02,-3.166875516390760259e-02
-1.402935194040019068e-02,-3.104927462298646967e-02
-4.540634194849456871e-03,-2.619794072117800215e-02
2.685145886366093262e-03,-1.911631898060289769e-02
7.994171514407510948e-03,-1.431493181028176825e-02
1.226921959127670950e-02,-1.288483849201086870e-02
1.478807854986465345e-02,-1.506349893273102244e-02
1.838720058409451519e-02,-1.829488290789427207e-02
2.316393936124788722e-02,-1.998043987058904444e-02
2.901721752290294457e-02,-1.900723570560017978e-02
3.564446324871497346e-02,-1.552730631416070900e-02
4.245390723859866766e-02,-1.135694066883116866e-02
4.898634743687207971e-02,-4.231068573237341431e-03
5.381310598352195829e-02,7.333584367681154383e-03
5.940386320247920127e-02,2.205898009092351064e-02
6.644054321591877366e-02,3.691378578173178104e-02
7.387047875238816896e-02,4.831164818574720105e-02
8.300517725934898616e-02,5.555078874774187908e-02
9.140522714750901057e-02,6.138690061472554249e-02
9.749441116160482979e-02,6.804210812938421560e-02
1.035504017087760381e-01,7.235321864995214458e-02
1.091286209660645157e-01,7.176296543275442752e-02
1.137604289384946815e-01,6.572168986032608795e-02
1.176830085296675793e-01,5.606291681294102436e-02
1.203384344734765576e-01,4.547100413386887668e-02
1.224042814638649501e-01,3.368848779754328449e-02
1.246055081902836120e-01,1.873780829899259273e-02
1.258336618450330846e-01,2.174262073152033632e-04
1.245999309729373256e-01,-1.844319406892366842e-02
1.189183395129795595e-01,-3.248368797971289829e-02
1.072384610643038472e-01,-4.028981486501548304e-02
9.187314645071679997e-02,-4.350339798330857960e-02
7.429542272163330852e-02,-4.384083066964999942e-02
5.524630590651909839e-02,-4.487586711003281603e-02
3.753724345217780700e-02,-4.828770071649836348e-02
2.002776387752916443e-02,-5.321021902835362805e-02
3.133566632500446505e-03,-5.956455375417413906e-02
-1.115351608466291777e-02,-6.530274801733787493e-02
-2.391061240841126090e-02,-6.760815806512886217e-02
-3.346700669690749752e-02,-6.600757034005844126e-02
-4.035853978190651059e-02,-6.187721507877179394e-02
-4.525796804997429118e-02,-5.573525391533842854e-02
-4.727639240911227225e-02,-4.612824889770970882e-02
-4.764643553001293719e-02,-2.711794859957862222e-02
-4.609410738200851732e-02,1.270408530990809956e-02
-4.316285883076657892e-02,8.602513768520866910e-02
-3.994113434224390302e-02,1.956707898501196530e-01
-3.762113970524336160e-02,3.227860469163046364e-01
-3.724699888869152653e-02,4.290800654967031891e-01
-3.852140121060695227e-02,4.691583753005273971e-01
-4.135332335315784064e-02,4.124958669149036972e-01
-4.394057155574134649e-02,2.745231341623411980e-01
-4.532591436548961961e-02,9.921674502269386964e-02
-4.553281226390602787e-02,-5.922562718147860589e-02
-4.403839833920585728e-02,-1.576623710935995959e-01
-4.195033928963370212e-02,-1.947215575280930866e-01
-3.987365310295906684e-02,-1.858714912910160999e-01
-3.859978208379059861e-02,-1.561805876366972323e-01
-3.820762587133434696e-02,-1.260574725253558181e-01
-3.824947140069066831e-02,-1.010848273374831685e-01
-3.788909407792286077e-02,-8.409232111024692036e-02
-3.611516024339599118e-02,-7.341127528317406559e-02
-3.363729022683816655e-02,-6.737841690254420257e-02
-2.959628435642744707e-02,-6.513389060282812060e-02
-2.670430546104254205e-02,-6.369280127253129642e-02
-2.548919473401960178e-02,-6.198592652671937320e-02
-2.490542766531723268e-02,-5.992775803955166514e-02
-2.689323371079445357e-02,-5.613351153242336633e-02
-2.823052435004428165e-02,-5.195085807447463733e-02
-2.972544519998633963e-02,-4.871065557731416029e-02
-3.158600691469927446e-02,-4.730434275566532121e-02
-3.298947615591233534e-02,-4.903289933370985620e-02
-3.433251183146752289e-02,-5.171233691255984477e-02
-3.481431921843979038e-02,-5.087891215700467151e-02
-3.550605495900188702e-02,-4.581956915670759578e-02
-3.584641564586947549e-02,-3.935133564205971213e-02
-3.659290303260948063e-02,-3.496386199029870995e-02
-3.672504586173128138e-02,-3.485863119430331059e-02
-3.563193355988474031e-02,-3.658329595478762575e-02
-3.233025173014640596e-02,-3.558996598828848695e-02
-2.640559417291402783e-02,-3.193478241236267362e-02
-1.909820055195735750e-02,-2.856705914479167746e-02
-1.093962154419862373e-02,-2.733675223763144119e-02
-3.957298934237229830e-03,-2.843863060214542673e-02
1.216221842421127399e-03,-2.729879802817721662e-02
5.369182680443357163e-03,-2.073512342444388742e-02
1.002470158118117655e-02,-9.992275294456093304e-03
1.488720940761150725e-02,3.369175757433752732e-03
1.760320601882683217e-02,1.505399080756636421e-02
1.487135703736967504e-02,2.333964732960671848e-02
5.336641328327632050e-03,2.894971395732472141e-02
-1.009757524542977299e-02,3.158595116177124323e-02
-2.680956968507552246e-02,3.364277800440439864e-02
-4.113469283401773036e-02,3.665365047867914783e-02
-5.253560948183574192e-02,4.147399715932224840e-02
-5.865758204965853401e-02,4.836783473038881731e-02
-6.158230759564030377e-02,5.414234665878059349e-02
-6.205004859631688130e-02,5.700529202604751045e-02
-6.101787928562242558e-02,5.656296262884635134e-02
-6.123537382283399111e-02,5.449821028628239195e-02
-6.211751748780566795e-02,5.439500243588256401e-02
-6.383171293035649896e-02,5.799484257570647339e-02
-6.493034436930977815e-02,6.405033771121293462e-02
-6.528954228368749613e-02,6.843909686661521496e-02
-6.553306172648443173e-02,6.833932442961038189e-02
-6.522481116458210548e-02,6.280424933780275054e-02
-6.500623492339291376e-02,5.306389628053340135e-02
-6.432379437851495907e-02,4.235351451978357912e-02
-6.307353353019258535e-02,3.123178375347489960e-02
-5.822315759393686951e-02,1.868361941537378945e-02
-4.150892885322867570e-02,5.146268983432367508e-03
-3.547230243331010897e-03,-8.157478629492499050e-03
6.827539494124251762e-02,-1.904235932576127388e-02
1.747429325211795059e-01,-2.466934239144303459e-02
2.854160380344326065e-01,-2.560021722054552779e-02
3.573880619794959634e-01,-2.570723281569349192e-02
3.493913853582685802e-01,-2.604629158529213687e-02
2.523635986188954572e-01,-2.744022140014312078e-02
1.082549595911503487e-01,-2.913059509260405161e-02
-2.327747173858615154e-02,-2.738736940638274511e-02
-9.607834032611217712e-02,-2.325980740069310757e-02
-1.078630284081527613e-01,-2.009016462655895813e-02
-8.386864067296002923e-02,-2.017926689413337971e-02
-5.404758728119048172e-02,-2.434543077897735261e-02
-3.839055984219250095e-02,-3.017585062388518369e-02
-3.455705773393678154e-02,-3.440773926816390049e-02
-3.593280438399541754e-02,-3.579128051081727907e-02
-3.762724434949612368e-02,-3.509856765575041643e-02
-3.752415031817155078e-02,-3.410264631733259111e-02
-3.525908083369225926e-02,-3.318675480498954611e-02
-3.178076699445974568e-02,-3.214535883245026038e-02
-2.902352339602824044e-02,-3.186415202574732763e-02
-2.625342050318732467e-02,-3.215790223008561932e-02
-2.378530778715021859e-02,-3.206728562082883371e-02
-2.206986334948186565e-02,-3.072333909698628934e-02
-2.098184133075926133e-02,-2.763893201374280351e-02
-2.043171954878578167e-02,-2.261274378864217352e-02
-2.030008297250581600e-02,-1.732962957264271020e-02
-2.033791404439984352e-02,-1.261590802094515740e-02
-1.911227998305887674e-02,-7.808195150284275889e-03
-1.713715443176415734e-02,-3.783501990847148132e-03
-1.345527596505171480e-02,-8.403244772602959942e-04
-8.525476868894297372e-03,1.542007674036086464e-03
-3.505890839838647199e-03,4.109407807118652979e-03
2.014662422896184180e-03,7.492145703336549126e-03
7.050687688798459168e-03,1.355370949161419092e-02
1.244031749408506735e-02,2.265481796832974348e-02
1.888116199595987407e-02,3.370368737160901046e-02
2.587367397431716842e-02,4.590928363279860036e-02
3.251828169159946824e-02,5.711421752681906938e-02
3.858625425842820977e-02,6.402041346834275171e-02
4.395153470318831357e-02,6.481273079288082939e-02
4.927763919052421948e-02,5.982400954207181543e-02
5.585737084549089598e-02,5.050491987244932340e-02
6.354179539699564283e-02,3.987295831381771488e-02
7.214585965337283469e-02,2.883701140238934674e-02
7.960895200007814254e-02,1.628541830990950720e-02
8.581247545199655047e-02,1.118350979068810560e-03
9.297087886139619728e-02,-1.669658305353613481e-02
9.977231073537656814e-02,-3.294420903801970751e-02
1.092587898489567472e-01,-4.280057452679580932e-02
1.212786134811140865e-01,-4.626138301845000161e-02
1.312517482119151535e-01,-4.547746927049362703e-02
1.404004382094204972e-01,-4.564125726434015151e-02
1.459547883574921767e-01,-5.102338534077638377e-02
